ndom:wymiar:1 ndom:wymiar:2 ndom:wymiar:3 ndom:wymiar:4 ndom:wymiar:5 
0.9808446415748667 0.8297668180250892 0.7427311945876138 0.8846270813702203 0.7226004516445416 
0.4267516312896298 0.7444243824929422 0.9509822500167106 0.8284991199022064 0.23359345085190275 
0.14732023796394766 0.020640812494773564 0.9737394809972846 0.885378390235653 0.9924754954045595 
0.9608846539261487 0.7128891315608602 0.9406901912602287 0.7804542051476394 0.561360973995301 
0.98680306213186 0.43381329500594745 0.2487920560679221 0.5220013726147992 0.4880121632799067 
0.9244413183877014 0.754718757890184 0.2519897208493269 0.7388539345642521 0.9324584204459743 
0.7453190662369752 0.3711276619546251 0.8855447109800738 0.9312584619951384 0.8828319798670953 
0.5390190499863338 0.8853157125990407 0.07069062651307934 0.9652189555345281 0.25188824478301075 
0.1371508222240413 0.6156754605099987 0.9948155290002854 0.9932410471853594 0.7754211571903298 
0.7282425555316828 0.7331212160406869 0.94009187770915 0.4878434135928912 0.669476491310218 
0.21702420245139709 0.8284274069066825 0.8700477156532985 0.8077553168185654 0.01608980301017582 
0.9238743623387939 0.9831234021492691 0.5646427343072175 0.46514983455198233 0.7726011668740882 
0.9369190308555162 0.07208190319974994 0.8830690039442741 0.8717902954420506 0.6474379769237587 
0.9929277606687309 0.4122775073411896 0.4999133989712795 0.5217598915826774 0.005357803506454983 
0.7329365879375813 0.35191193701093504 0.5993014124262308 0.30813584913185 0.9831234887567929 
0.8667381302491591 0.7888977613144449 0.7953248034726493 0.9557878321660286 0.3687233158834975 
0.9019913044017605 0.5866024172827353 0.7924563127406993 0.9260286234318522 0.3903326029797609 
0.23110409575911028 0.749783773137638 0.670022289703773 0.9535674220891583 0.8863284258009867 
0.08435313933909472 0.9934987797191063 0.9356649223477742 0.9767824503447264 0.8644391161714907 
0.7634743249870388 0.9257693702428161 0.3080355810871177 0.7637401744994721 0.9355412614884978 
0.15089563207578094 0.16835908473720063 0.2668441652994329 0.9905120697893854 0.6184921986040792 
0.7426338080100018 0.5491153216474998 0.9673263177216845 0.9387828010962933 0.6197864160994255 
0.9715530201768054 0.6456345993417568 0.9580996101128962 0.5937219541185517 0.5060464188706516 
0.911686513753464 0.3236474325508477 0.2080755612387981 0.9728926013063404 0.6114189119045551 
0.8674847151621612 0.8571945590359775 0.9859340211233292 0.23020482737721903 0.06581462254206127 
0.1580886392571763 0.4601503938948287 0.9991074397001688 0.4528885483376336 0.1511526239507992 
0.22176326600625607 0.9955977468919336 0.8780280658783663 0.3078184208162461 0.23967240992722572 
0.927052060320683 0.8137183776237755 0.4726640393204392 0.8602443094706478 0.7483057461405149 
0.6462968237422809 0.621236359201152 0.933400099167805 0.5464733600947157 0.8248267654682944 
0.908763081896919 0.9485521169785124 0.05074622071685264 0.561645148047968 0.6254131205903418 
0.2397304750830972 0.7091186362585985 0.6484342320337603 0.9976010897020009 0.3588565326467519 
0.7055984035404247 0.11653343648928172 0.6041282295007389 0.6123888625658677 0.9293529495940173 
0.7787140308945523 0.8381125264736895 0.8186461412391286 0.003906652435629043 0.9905493048612509 
0.8536099753107833 0.21494304232173056 0.8486891248489674 0.8511046045331925 0.7463647832547736 
0.5210407175587493 0.3438364929992932 0.8762254960596068 0.8684334571085999 0.889231840225401 
0.3961975765739275 0.9842398221742971 0.87784863817566 0.6413672162518239 0.8555116412873581 
0.9704629554009473 0.3247302631337211 0.9084281907895287 0.9937057127872633 0.5659297603379649 
0.377069978861192 0.9965615644349011 0.7306626672005504 0.027170124003377927 0.583316715163287 
0.31476671928442 0.03353843910814758 0.11649117899904293 0.9987953585538496 0.8500545696607649 
0.9254352038169483 0.8263276914402993 0.6928089485676268 0.8987323437074337 0.25171814623503486 
0.2352839103048916 0.9809590956321917 0.368028243644246 0.37372198473834106 0.9752607519348926 
0.1029375687287839 0.6720164627581796 0.592649411249478 0.9851272433269267 0.5778689176588723 
0.7242850775934865 0.6989124433420828 0.4913034559281463 0.9669491310779744 0.29411637004772595 
0.8646158145276551 0.7281256473778597 0.08147475815521299 0.9628590871795116 0.9326195707876909 
0.7139900083683809 0.07704723980306372 0.978836147242656 0.48209075526478895 0.2266978927275345 
0.5259105219460729 0.7484725289163932 0.816526594946777 0.9139377184546182 0.8665395227899155 
0.01106672540476028 0.9193815813712233 0.6763946772351849 0.997904419917777 0.2897139442174076 
0.7665573254587041 0.023623451041234422 0.1729136814824317 0.5687344505464903 0.9860146692536298 
0.6547579598859027 0.5190186907952825 0.9357955819829847 0.9845061827516528 0.8597554511770064 
0.329159980518978 0.19558302900476887 0.3922458973502816 0.9901225111046883 0.9713604359455559 
0.4703616586503395 0.5689711225188974 0.9337142967414983 0.12165639433867603 0.9573236578822648 
0.8900675901196593 0.9974608484783893 0.35075248985706486 0.49626650085171653 0.9232324708634964 
0.898388585948849 0.4334871103162212 0.7963979750058662 0.34809383781904113 0.9801912192261762 
0.8587560148767701 0.034107677168042194 0.799299707737276 0.8038913866361511 0.9224810372249214 
0.8653831388060345 0.9034388005658326 0.5422884863485471 0.7600818228917251 0.9751491422821095 
0.7128702495203963 0.9757884786238955 0.9463144373749224 0.1924035700566119 0.3364063250785606 
0.8125783588746672 0.3937286277012574 0.21930538157548363 0.7900869007848201 0.9166843477698952 
0.9743880124489908 0.9958409064632632 0.01965872898211929 0.9722312302603394 0.08839910214177116 
0.969411227961637 0.9687899244547837 0.626071029868384 0.3242692687622901 0.31249160001975573 
0.8884096562303203 0.607311464409412 0.7835309705519301 0.5752201035139493 0.8404079309109699 
0.7292375315504539 0.022127322921875026 0.7500092095377913 0.8207984312785985 0.992017234182096 
0.45098168630848223 0.01406540322333727 0.9618924423861023 0.07001722798380539 0.9858628353559687 
0.32710042185426835 0.10522847761972953 0.794461584463789 0.9388024363443974 0.90197600222222 
0.9824460830950166 0.5844087726787937 0.48891134746779497 0.36613015791534287 0.3769876810220407 
0.6974807383095873 0.9190342333263237 0.8424741109710607 0.8669944296747475 0.9994216623247162 
0.21488902363130824 0.7472175416630752 0.9554969617900947 0.2825969958446042 0.8579226824832932 
0.968506724233954 0.9326257528893926 0.5108331497306997 0.6234790755427911 0.17872465232776213 
0.7463411176581921 0.8552425440917499 0.28323189310675223 0.895317784926208 0.578629536573669 
0.5311669961115066 0.9543068529942765 0.879756191616161 0.6171399690434359 0.587497539409958 
0.8672971450878002 0.29624176640279987 0.06933454318502952 0.5762206771033375 0.9570070840979873 
0.857084568407298 0.9016904470326037 0.9893492030379273 0.3006488955479044 0.49793511597224316 
0.8115115687177197 0.7692108265919236 0.9098034410428292 0.7704333603954457 0.6416710255793764 
0.9994020212926636 0.4903369176843835 0.2565260548024785 0.04525600610138092 0.6750534081390688 
0.7075735131586698 0.419182852334547 0.9951147688590088 0.6976624035446721 0.7008262481390317 
0.7986309915774389 0.23930293589828755 0.9558592152407915 0.4382790867613655 0.5604813606359845 
0.4314051891013152 0.07062843271190977 0.9635206728507215 0.26269666868542907 0.7832884564449044 
0.9200675625728442 0.926415066049478 0.21171620817694614 0.07970190155938361 0.9634765046089291 
0.8812399206142807 0.3757410214298158 0.9135152703743655 0.812938661983674 0.6689653503390024 
0.7811509012693552 0.7691293844519422 0.9146850135007217 0.6777865963587323 0.7129596419868021 
0.4706020550874477 0.9878283801960547 0.9894528094790501 0.7794695945115014 0.25012674608444063 
0.7138874335522204 0.9962121678082411 0.9171545465702282 0.2509672009157127 0.11729478893147738 
0.9973294965288646 0.2305145025024653 0.8254588885133909 0.9154966856030733 0.08839414480008834 
0.2683215459499886 0.8169994031691592 0.6370575907350958 0.9582552576427376 0.9889744668979893 
0.645065692839665 0.9306987235296231 0.7196284537098924 0.927320211624749 0.547382101249551 
dom:wymiar:1 dom:wymiar:2 dom:wymiar:3 dom:wymiar:4 dom:wymiar:5 
0.5459856372602119 0.5746065101696515 0.34218028598520955 0.7758822760930494 0.40138429664182396 
0.09294896645127682 0.3748625366472629 0.5686501907287821 0.49632682020602226 0.8479195209102859 
0.8679359588102583 0.7866365952001478 0.5606967039210284 0.8051724581511379 0.04745826777869211 
0.9592335732294843 0.35906327937538973 0.7604481130362966 0.45686464185787534 0.4967851239783245 
0.12974116888762188 0.4030019090504491 0.1276228767911921 0.9479186881091141 0.9860250796342671 
0.22822073222655692 0.46888187216003474 0.33622445125281675 0.1284980178486652 0.7398012654920285 
0.6409205598518292 0.33338087228923396 0.25944968089121767 0.7539697501383513 0.31400163716502694 
0.5889329043274364 0.3281169341764648 0.3457073560075191 0.5195707231785135 0.7203855292038555 
0.2275407703166492 0.5083353627862022 0.7265332847122761 0.28128322660397564 0.41113741397443027 
0.44115981998323284 0.226388585871785 0.3882211965892368 0.15505901878598405 0.2151586327553462 
0.18224190551971198 0.9132619336086919 0.499663383770534 0.02828032942298897 0.979807063154768 
0.2946252273772033 0.4532455627881944 0.5192046105419824 0.9048009107259879 0.08562295174314061 
0.7324263453110139 0.033676700437162754 0.695949419546833 0.3355033902216016 0.7416781200660051 
0.025321292243748905 0.13171615911520707 0.6070546880957315 0.015452376103047727 0.9300342728773192 
0.2882139367874542 0.8534293506582745 0.4850629323934351 0.8244927732945269 0.11381776310309644 
0.11440905525905964 0.6299668197722702 0.4909647146598475 0.25324510384172605 0.34560194127083543 
0.18500152833240435 0.6094876344799787 0.1384566806712484 0.6507494978058891 0.027817376516239056 
0.8852494147574245 0.15336365276555664 0.0024750678599361198 0.37823376187367286 0.27099946705626077 
0.72636945471856 0.1132357479424897 0.008578499964139286 0.43391427916573044 0.5476651639484797 
0.15580580858414217 0.3573622275661533 0.0021701481414514445 0.014756819255166365 0.2273998888231583 
0.6128059915119646 0.05184736644720889 0.6074957563474094 0.10566430572519914 0.9993528175156771 
0.18285665473248292 0.22685466726848247 0.9177708139264881 0.13228320789341097 0.6557942092274827 
0.17321880598423312 0.24602745569256412 0.7425692263687964 0.2538890136117974 0.43316573285182924 
0.1378480778179303 0.05706725228366527 0.9955172674411675 0.27397759422263024 0.024294744635306453 
0.26155985323655984 0.6311290859236517 0.7870605473397865 0.07428505904171279 0.2251380025742823 
0.3261825253338444 0.17666314928419558 0.0034315375429693207 0.17346136049172645 0.755000756890121 
0.6432448221529165 0.9328528560723759 0.8293606347865277 0.21554921488287826 0.4430256504102168 
0.8520847797911358 0.5959215962361063 0.8240495330563633 0.14323698844556143 0.38809734816065455 
0.26886635616948906 0.6833168050771532 0.3003939593631477 0.8040171480657629 0.7142334471599868 
0.4601399293381969 0.7002803509874649 0.2936390791363166 0.4676615279980827 0.0015231948756150304 
0.9275860325158969 0.12291120927133736 0.34961364091182956 0.38289154282324467 0.10050610280551575 
0.09152213274117205 0.4213694433371916 0.6245921119272415 0.053724915970931764 0.5108402893490804 
0.28818308970588236 0.3339781509777833 0.4242709992814595 0.8856368659291882 0.7766821141861374 
0.7134859152168047 0.4343702694331506 0.7080981245663559 0.6946941690648603 0.4247877069334002 
0.7280847481768363 0.37915685330098425 0.3136286860376427 0.35893719519073986 0.054727889806139296 
0.13869237781132704 0.34359902340302917 0.9689777603425899 0.9251958455852347 0.011060684939756982 
0.8143486434650528 0.21528302697244428 0.7387440624606536 0.3770966329295429 0.25878827371899493 
0.9711245824264068 0.07774609608282668 0.28725264131845973 0.8428630979852335 0.26769192920948437 
0.7813140991465924 0.7771335387580592 0.18496028060275305 0.5908096100033613 0.928337722435754 
0.7256535193145642 0.39284739593380713 0.4035243493315279 0.1910042564261153 0.07036822175514745 
0.4728265091507019 0.4004424499098038 0.2665254240593471 0.0977981688374775 0.7072436901417429 
0.7862069709665939 0.1640007828835225 0.5025531949481074 0.247702359720545 0.7632421011627781 
0.6725161662974246 0.01651329814787017 0.6884992412127906 0.6735547457433452 0.04278352802459551 
0.5212244975997423 0.9740338004187913 0.4175498610203766 0.7503205468174606 0.4431063334201081 
0.9204174880676167 0.9136467180170456 0.516187013114054 0.4336965306331966 0.023293770698671556 
0.0368929676528843 0.23479314132834872 0.304346153899806 0.5932044830798862 0.061657973959557966 
0.1917056072698906 0.9524969854938942 0.5458947100987561 0.4887589872893925 0.37942094249381353 
0.41701275606875976 0.2365524802499971 0.15165610652068362 0.7595543348581416 0.7536261682449898 
0.8692273567662526 0.20950242756781545 0.41961265137210424 0.2726352811377514 0.15533655604049312 
0.4522897495418412 0.6696259343739934 0.4473231889768603 0.8476810305994544 0.876430360304815 
0.23338880380982763 0.840745602452696 0.5501512441713339 0.8632121900640071 0.8693327291117405 
0.463094746287142 0.010062338590768438 0.8952557681376578 0.9729672840691 0.6824926143916585 
0.7570494184312041 0.6909029174103875 0.6119130735266307 0.6863466801759146 0.14517514784860164 
0.08242053618659739 0.988311414946297 0.2881339166277228 0.003758989647394184 0.8042093857504109 
0.3625873404246459 0.42357099934872644 0.9710801817861557 0.11495718377849118 0.1861813074026064 
0.32907501018475327 0.774266928940366 0.11154485391072888 0.009273219916702269 0.24399272108695835 
0.8919434194168443 0.7010179254372084 0.8680310049264032 0.17976592391408353 0.734856061932086 
0.8698280242688314 0.18362406551585309 0.002757646529264024 0.49818867443970904 0.040632101842438706 
0.30724669376567726 0.175258030376384 0.5864472518850489 0.34414640764702864 0.8480404477037502 
0.6557650615138377 0.7764289471219165 0.42803192950690294 0.05989988319399808 0.4604740120240767 
0.5894926840445729 0.21267178850438062 0.3398014231105735 0.8735787789525833 0.9294436709442794 
0.10563060498561883 0.08252610652467463 0.8604993898862638 0.17188351957744752 0.802910918824433 
0.14474467767376442 0.6871700479850471 0.7163520951431721 0.4929660284931704 0.694071362413085 
0.3172534771032085 0.09183383257528233 0.7587693518075463 0.5389793774443435 0.5452583727662245 
0.5199128828320801 0.10690405789536872 0.35976692436420565 0.232177280572602 0.9148569557653182 
0.2720691799913346 0.6998903341641547 0.46331576323312573 0.48836237586998976 0.20620175085239945 
0.026325472099124614 0.4845690204936153 0.9114901347902036 0.03577528530882357 0.16692242619453845 
0.35411378845557073 0.6784579092938378 0.7761571630187775 0.6490311015633407 0.39146976213448603 
0.6856159595471439 0.33735208539519856 0.6313388258018096 0.9536920393468415 0.32352987232938923 
0.287072625930592 0.4647934341522062 0.7114731696647154 0.7736178970335195 0.37274058224209194 
0.4870592570192448 0.7378420638563965 0.6779194951573767 0.5473283553858703 0.5551366772744368 
0.3062169820111533 0.5232007840563108 0.09082530470735717 0.2827991512295903 0.5706965860820765 
0.5090856425180457 0.5374219542671569 0.3993691886268862 0.7071671714184056 0.7339448594680517 
0.6024312308912628 0.5913431523077204 0.8566047075517672 0.5000083840906009 0.482437382836849 
0.03846632664654048 0.22201650764066305 0.3774431083120554 0.5721489091823124 0.5927665765095025 
0.553928908735081 0.0755229917793504 0.24348655045975343 0.4808665399043809 0.44164967825568213 
0.05292270287981027 0.6715990595419604 0.13660114922849842 0.9332552824274524 0.2819863393556915 
0.7620188303924973 0.6305381452832317 0.2319204156281407 0.03970675987800054 0.6266670503904971 
0.07698593615815053 0.8841774855128668 0.7903592822104777 0.5096440278976057 0.5881796133433828 
0.35865751407447133 0.8540401314416171 0.6124402587654613 0.6595739170960356 0.048295176306921705 
0.44484115668679014 0.9261550339572925 0.4762948571763913 0.6235925704940563 0.35790409472996554 
0.7415125764096758 0.3693918947274516 0.572430505580445 0.09105966470273164 0.4120134888273651 
0.35127272418683564 0.48507376467706054 0.7455708334303595 0.5453500767169966 0.9872969440411263 
0.537785996100237 0.7807526364366271 0.022609919650550925 0.4715661699637884 0.6172207456365079 
0.4699137717401739 0.9038196458751816 0.05021496412057247 0.4554157997280215 0.3834538244629727 
0.33514992298389856 0.11730306767490872 0.6711522468747377 0.5366728118174603 0.2431675468893859 
0.7159107846135495 0.7427536620951594 0.5697430348899597 0.22118507408715904 0.9077192971309657 
0.053731663136972085 0.27664282649171257 0.5469970282234069 0.17109471895935624 0.30640271224177684 
0.08465753164440237 0.5013521291571024 0.23869286891123764 0.8114891560892513 0.3979176230504937 
0.6243614700546752 0.931729776391121 0.12284088833691265 0.42835055900409724 0.6954533923452626 
0.36617092646912264 0.3409366195659408 0.7448087448122478 0.5811529375737416 0.38983871114406043 
0.36098814770369414 0.8218502054620986 0.27833327590173174 0.4772571467316449 0.12135850089891842 
0.03224155303456977 0.8581814481389928 0.6220195766341232 0.5501523083229215 0.7021192599933331 
0.8717076557795337 0.8258195553034736 0.17162179651431553 0.9107256913906835 0.04917151198988423 
0.22894534554486967 0.46427366643130785 0.5724376683939039 0.9634699247281827 0.8711397662580949 
0.09381815843842856 0.4655513527146493 0.1854082036874456 0.8931472254339963 0.8461330198056162 
0.11345891333401914 0.8369151910540759 0.5520974341739308 0.779566903261584 0.017468408570229133 
0.2939758672253808 0.41902202582849657 0.6601762980147874 0.658706130492271 0.8540340051998244 
0.7601513988176911 0.41129490539646385 0.23998268229484276 0.1132773060504676 0.8506799932102579 
0.1237110860521844 0.41541912387156743 0.4890429485041674 0.8360056228805657 0.13975433620929123 
0.15305642173898082 0.5834606393139741 0.5022596813473889 0.5255905902320102 0.850824651157729 
0.33606283776405643 0.7624505320685626 0.2600271209116022 0.7883661196997599 0.4719588057626031 
0.19289779254612172 0.09679472385970611 0.4052931369549563 0.1565785782932907 0.4455644317792684 
0.9525743444463552 0.07673356755559468 0.32178559606942747 0.70416971895754 0.17602404653067127 
0.0017009666142552282 0.32460926277843516 0.3445952298222291 0.029027035643960697 0.007736867359029009 
0.6611008012381937 0.7470026965362666 0.05393506980553642 0.843994570966201 0.9382363849079288 
0.20976000467823586 0.6541314338834862 0.19523334464438546 0.2177274777674696 0.6318956334397877 
0.7909616864954029 0.3477562589908102 0.08547173898738658 0.06821792579759733 0.7056445881166646 
0.016281633178132693 0.1909592835966727 0.4351258351970777 0.17751280506976475 0.04422264089724559 
0.6829780288664464 0.47140167331738647 0.6884380512625626 0.21545071663461357 0.47496322054062123 
0.31058571731228013 0.33778147017225 0.02676471540825598 0.032015364452699036 0.9463752987258797 
0.7996853068374805 0.41831928494190596 0.7570194214159659 0.2762021056129277 0.7848456772898555 
0.5710591280049165 0.27521060082139304 0.7215649750211149 0.8810256115980122 0.6962270137182247 
0.6753846795436803 0.28297076364398177 0.2271049873213885 0.5274508211165378 0.5290886275598824 
0.22019787260158952 0.5339809392917675 0.053681159843027126 0.5005668716321451 0.5860178187404325 
0.34878815402628605 0.6072266274039306 0.7042681919021557 0.24977305654613968 0.44829298507249826 
0.7790453109137209 0.7763869063208436 0.3862154349118977 0.05651230925025308 0.20766182902609942 
0.11113945775531597 0.03673051049749532 0.7091510566337155 0.5950814896043617 0.7157501098244774 
0.8334165273663686 0.621734542288434 0.03181100967259387 0.5900679679249843 0.6211365947918104 
0.4369140379326355 0.5918792144029572 0.38866191778470127 0.7515419930566354 0.9092589433861589 
0.6492246683809083 0.9201887507244956 0.7786171283890385 0.1797760524283608 0.3551264179847333 
0.6639258025793585 0.001831521417069104 0.9696146398732608 0.6590192249919385 0.21609384302192003 
0.43135185408099375 0.6178166990702241 0.43820025864723056 0.2966376962181452 0.06321612750060124 
0.14256743640778635 0.7144438002857156 0.32191882745174305 0.8668494790767055 0.2640283654716117 
0.11282157781931468 0.49494447717259427 0.06933209067935853 0.0516851360986369 0.22060782735757123 
0.8018725671282716 0.012105165254668981 0.19781051930412497 0.166004075169084 0.09086922100737516 
0.6285386496339319 0.74586445159888 0.8812898436771234 0.10989043223752815 0.5121420469303581 
0.129528929466041 0.21811787864126542 0.1949069459121654 0.5571057315680022 0.630072589750605 
0.29975811273380315 0.4378082706623001 0.31344925492910336 0.44714902011067437 0.2796041462846278 
0.4578872248749135 0.8973016263800725 0.39144650828466643 0.15775482292078546 0.04622039718027093 
0.5261250514881517 0.08266179897129033 0.8907539807182023 0.8060178113158566 0.4005595429579044 
0.06121109614822329 0.8148084331079304 0.2781280270495494 0.11223335005069124 0.3396190785788772 
0.416850383636968 0.7058599149068658 0.9425794614361894 0.5528561344693982 0.755702651879123 
